Year,"Sort
order","Major area, region, country or area of destination",0-4,5-9,10-14, 15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
2000,2000162,Croatia,"1,902","6,559","12,142","13,430","14,503","17,300","22,136","26,647","28,134","27,162","23,103","18,612","23,218","18,920","12,211","8,844","274,823"
2000,2000163,Gibraltar,288,289,239,183,222,297,371,431,394,330,288,218,153,76,39,47,"3,865"
2000,2000164,Greece,"9,218","22,025","31,657","43,327","69,882","87,527","76,267","56,190","44,084","32,333","21,393","12,758","10,690","9,200","8,334","24,909","559,794"
2000,2000165,Holy See,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,379
2000,2000166,Italy,"20,467","38,599","49,532","56,416","74,451","121,181","162,787","150,018","102,320","62,734","36,989","25,919","17,490","14,597","15,885","27,306","976,691"
2000,2000167,Malta,202,521,711,876,959,"1,139","1,133","1,023",765,604,474,461,446,354,270,351,"10,289"
2000,2000168,Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,2000169,Portugal,"5,492","11,761","15,928","21,873","35,542","60,762","47,328","35,006","27,179","19,180","11,593","7,908","6,645","4,811","4,122","5,189","320,319"
2000,2000170,San Marino,49,71,64,64,182,314,390,318,273,180,102,62,41,27,17,21,"2,175"
2000,2000171,Serbia,"1,490","6,608","14,719","18,669","20,597","23,940","24,821","29,233","35,031","41,271","36,964","23,681","24,281","18,934","26,907","36,747","383,893"
2000,2000172,Slovenia,737,"1,879","3,028","4,076","4,921","8,491","12,428","13,049","9,906","8,013","7,690","5,697","4,019","2,633","1,280","2,617","90,464"
2000,2000173,Spain,"20,334","32,506","37,683","44,200","84,972","122,869","128,903","111,396","72,849","49,219","34,547","25,351","21,009","15,538","15,632","21,050","838,058"
2000,2000174,TFYR Macedonia,"2,783","2,150","1,606","1,032","1,744","2,537","2,658","3,424","4,344","4,762","5,105","5,617","5,336","4,209","2,902","2,176","52,385"
2000,2000175,Western Europe,"169,503","258,447","361,802","499,157","670,743","857,154","1,011,222","1,079,717","1,060,046","952,186","862,660","705,854","585,620","428,766","330,135","402,452","10,235,464"
2000,2000176,Austria,"7,204","10,897","21,813","24,576","29,103","38,531","54,316","56,572","45,759","42,300","37,486","32,466","26,299","17,074","13,394","20,528","478,318"
2000,2000177,Belgium,"21,267","23,339","21,588","23,302","27,162","42,358","49,981","49,312","43,365","37,674","33,664","25,761","22,575","18,079","13,319","13,064","465,810"
2000,2000178,France,"26,749","52,416","75,169","96,814","146,675","192,605","242,058","292,236","326,256","339,125","319,115","269,391","203,378","176,226","136,046","198,530","3,092,789"
2000,2000179,Germany,"47,230","92,289","158,369","258,386","341,882","413,405","470,208","488,134","479,486","399,023","355,074","292,274","263,147","169,489","136,018","139,252","4,503,666"
2000,2000180,Liechtenstein,325,335,397,370,382,448,630,772,848,850,761,671,553,281,141,216,"7,980"
2000,2000181,Luxembourg,"1,247","2,277","2,914","2,910","4,247","7,081","8,749","8,588","7,379","6,208","5,713","3,853","2,886","1,837","1,286","2,111","69,286"
2000,2000182,Monaco,238,288,295,309,338,441,634,819,914,917,898,919,858,699,649,"1,242","10,458"
2000,2000183,Netherlands,"10,855","21,294","30,484","41,969","60,773","86,929","94,536","88,077","78,189","65,921","57,204","37,948","30,788","25,190","18,071","17,074","765,302"
2000,2000184,Switzerland,"54,388","55,312","50,773","50,521","60,181","75,356","90,110","95,207","77,850","60,168","52,745","42,571","35,136","19,891","11,211","10,435","841,855"
2000,2000185,LATIN AMERICA AND THE CARIBBEAN,"156,187","185,755","166,310","181,405","234,018","259,296","263,519","257,027","242,713","231,234","228,593","192,752","171,419","154,931","143,824","215,136","3,284,119"
2000,2000186,Caribbean,"36,870","39,050","42,577","49,237","65,390","69,761","66,485","58,402","49,006","40,379","34,413","24,256","20,999","15,273","12,870","20,580","645,548"
2000,2000187,Anguilla,143,132,116,124,171,207,220,213,183,138,91,64,50,18,21,19,"1,910"
2000,2000188,Antigua and Barbuda,789,486,652,808,950,"1,140","1,318","1,227","1,002",623,393,304,240,154,99,131,"10,316"
2000,2000189,Aruba,260,708,894,915,"1,033","1,375","1,828","1,801","1,310",933,684,438,349,289,303,399,"13,519"
2000,2000190,Bahamas,627,355,412,830,"1,457","2,023","2,368","2,463","2,211","1,407","1,348","1,088",943,783,433,666,"19,414"
2000,2000191,Barbados,519,664,780,884,961,"1,087","1,197","1,147","1,120",949,782,622,508,366,275,544,"12,405"
2000,2000192,British Virgin Islands,254,324,307,312,467,682,795,860,694,496,423,289,185,90,61,147,"6,386"
2000,2000193,Caribbean Netherlands,678,"1,502","1,760",913,"1,112","1,628","1,842","2,480","2,306","1,818","1,579","1,048",696,512,330,198,"20,402"
2000,2000194,Cayman Islands,424,443,510,605,831,967,"1,027","1,137",972,792,615,491,349,241,201,104,"9,709"
2000,2000195,Cuba,170,144,328,493,360,259,317,373,348,315,369,396,399,559,512,"2,498","7,840"
2000,2000196,Curaçao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,2000197,Dominica,237,267,226,208,175,145,119,102,92,78,73,57,51,46,41,38,"1,955"
2000,2000198,Dominican Republic,"19,854","15,699","15,335","19,185","28,132","28,628","22,367","16,158","12,079","8,994","7,354","5,144","4,887","3,514","3,315","5,363","216,008"
2000,2000199,Grenada,307,267,424,494,285,180,153,222,205,171,193,131,119,98,61,76,"3,386"
2000,2000200,Guadeloupe,"1,486","2,927","3,418","3,657","3,121","3,524","3,885","3,924","3,496","2,984","2,420","1,641","1,401",862,525,507,"39,778"
2000,2000201,Haiti,"1,282",804,667,676,832,"1,083","1,384","1,678","1,640","1,376","1,091",884,619,310,155,183,"14,664"
2000,2000202,Jamaica,"1,230","1,243","1,080",719,691,829,"1,038","1,092","1,008",659,675,465,376,366,400,632,"12,503"
2000,2000203,Martinique,946,"2,169","2,929","3,018","2,259","2,173","2,291","2,251","1,914","1,636","1,381",889,530,488,334,243,"25,451"
2000,2000204,Montserrat,64,42,38,41,60,68,70,58,51,46,25,17,16,11,10,5,622
2000,2000205,Puerto Rico,"4,898","7,940","9,486","12,026","18,903","19,647","19,678","16,384","13,579","12,437","10,953","6,893","6,062","3,219","2,493","3,882","168,480"
2000,2000206,Saint Kitts and Nevis,239,256,275,204,226,299,300,278,227,188,133,121,97,77,64,84,"3,068"
2000,2000207,Saint Lucia,314,337,409,439,351,396,469,449,418,336,247,165,174,140,115,191,"4,950"
2000,2000208,Saint Vincent and the Grenadines,224,250,267,214,153,145,156,152,133,110,80,56,43,42,41,33,"2,099"
2000,2000209,Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2000,2000210,Trinidad and Tobago,685,626,653,663,746,825,904,984,"1,029","1,035",968,895,"1,126","1,828","2,530","3,791","19,288"
2000,2000211,Turks and Caicos Islands,361,372,369,373,412,456,486,494,442,362,225,140,93,38,26,16,"4,665"
2000,2000212,United States Virgin Islands,879,"1,093","1,242","1,436","1,702","1,995","2,273","2,475","2,547","2,496","2,311","2,018","1,686","1,222",525,830,"26,730"
2000,2000213,Central America,"69,239","74,177","45,020","42,814","47,211","45,675","41,757","38,051","31,759","25,561","22,546","16,391","14,504","12,902","11,590","15,689","554,886"
2000,2000214,Belize,352,800,"1,351","1,749","2,117","2,198","1,997","1,843","1,678","1,372","1,007",687,488,370,277,345,"18,631"
2000,2000215,Costa Rica,"4,141","11,214","12,010","15,359","21,134","20,713","17,428","13,764","10,185","7,573","6,232","4,375","3,566","3,004","2,417","3,683","156,798"
2000,2000216,El Salvador,"1,180","1,346","1,412","1,494","1,700","1,331","1,141","1,078","1,009",764,570,492,366,297,284,445,"14,909"
2000,2000217,Guatemala,"1,718","1,547","1,356","1,501","1,900","2,195","2,306","2,257","1,846","1,357",960,777,622,373,224,272,"21,211"
2000,2000218,Honduras,643,775,986,"1,128","1,205","1,414","1,533","1,466","1,282","1,064",888,756,604,363,218,256,"14,581"
2000,2000219,Mexico,"58,483","53,871","24,388","17,338","15,171","13,048","11,859","12,124","10,797","9,269","9,279","6,728","6,708","6,702","6,706","8,425","270,896"
2000,2000220,Nicaragua,"1,811","3,053","1,648","1,983",895,724,758,802,807,710,614,455,366,267,199,331,"15,423"
2000,2000221,Panama,911,"1,571","1,869","2,262","3,089","4,052","4,735","4,717","4,155","3,452","2,996","2,121","1,784","1,526","1,265","1,932","42,437"
2000,2000222,South America,"50,078","72,528","78,713","89,354","121,417","143,860","155,277","160,574","161,948","165,294","171,634","152,105","135,916","126,756","119,364","178,867","2,083,685"
2000,2000223,Argentina,"5,716","13,769","18,861","24,740","38,430","47,548","53,778","53,345","51,516","51,966","65,387","59,339","51,114","48,066","47,536","86,813","717,924"
2000,2000224,Bolivia (Plurinational State of),"4,176","4,997","4,835","3,841","4,432","4,653","4,009","3,683","3,211","2,695","2,199","1,535","1,165",776,597,861,"47,665"
2000,2000225,Brazil,"4,720","6,558","5,233","6,382","9,570","12,840","15,194","18,052","23,034","31,416","35,942","32,943","35,377","37,337","37,394","54,164","366,156"
2000,2000226,Chile,"2,557","5,143","8,300","7,490","10,027","9,826","8,104","7,128","5,543","4,160","3,621","2,845","2,257","2,038","2,009","3,669","84,717"
2000,2000227,Colombia,"5,978","6,660","7,677","5,507","4,185","3,773","3,298","3,396","3,103","2,520","2,210","1,945","1,768","1,471","1,051","1,681","56,223"
2000,2000228,Ecuador,"6,574","6,539","6,467","6,415","6,633","6,428","6,208","6,052","5,410","4,774","4,210","3,070","2,440","2,103","1,503","2,401","77,227"
2000,2000229,Falkland Islands (Malvinas),37,34,31,36,50,66,73,69,55,47,43,35,26,16,9,9,636
2000,2000230,French Guiana,"1,037","1,975","2,890","3,220","3,017","3,714","4,241","4,481","3,890","3,356","2,645","1,668","1,252",751,338,420,"38,895"
2000,2000231,Guyana,267,358,474,578,559,478,400,306,239,219,211,202,142,86,43,49,"4,611"
2000,2000232,Paraguay,"4,203","5,471","6,155","7,284","8,528","10,261","9,591","8,671","7,982","6,640","5,563","3,864","2,984","1,791","1,306","1,758","92,052"
2000,2000233,Peru,"2,387","3,068","2,462","1,840","2,028","2,527","2,550","2,494","2,309","2,191","1,955","1,693","1,531","1,130",990,"1,800","32,955"
2000,2000234,Suriname,"1,140","1,317","1,365","1,380","1,387","1,337","1,251","1,155",989,866,738,616,510,381,212,248,"14,892"
2000,2000235,Uruguay,"1,646","1,934","1,646","1,809","1,931","2,054","2,672","2,958","2,439","2,124","2,249","2,901","3,191","2,993","3,480","5,066","41,093"
2000,2000236,Venezuela (Bolivarian Republic of),"9,640","14,705","12,317","18,832","30,640","38,355","43,908","48,784","52,228","52,320","44,661","39,449","32,159","27,817","22,896","19,928","508,639"
2000,2000237,NORTHERN AMERICA,"251,790","484,190","763,051","1,167,566","1,791,421","2,192,171","2,315,585","2,308,654","2,017,560","1,645,992","1,361,725","981,900","809,384","570,545","522,091","800,305","19,983,930"
2000,2000238,Bermuda,220,268,249,272,286,821,"1,200","1,247","1,024",813,675,509,320,200,188,239,"8,531"
2000,2000239,Canada,"24,286","54,956","90,944","122,590","136,214","153,561","216,164","263,550","250,208","246,421","258,871","204,878","172,646","158,388","131,720","173,738","2,659,135"
2000,2000240,Greenland,98,125,134,118,173,416,560,543,531,513,649,520,217,84,22,20,"4,723"
2000,2000241,Saint Pierre and Miquelon,38,52,68,54,46,54,67,80,81,72,54,34,18,14,11,13,756
2000,2000242,United States of America,"227,148","428,789","671,656","1,044,532","1,654,702","2,037,319","2,097,594","2,043,234","1,765,716","1,398,173","1,101,476","775,959","636,183","411,859","390,150","626,295","17,310,785"
2000,2000243,OCEANIA,"27,917","60,320","87,527","120,331","148,589","171,810","213,841","262,340","257,653","269,956","246,647","207,025","179,363","145,233","122,082","155,509","2,676,143"
2000,2000244,Australia/New Zealand,"21,103","52,223","78,619","111,014","137,566","157,659","197,081","244,534","241,556","256,702","235,657","198,648","173,073","141,590","119,624","153,178","2,519,827"
2000,2000245,Australia,"15,390","38,420","60,710","87,740","116,980","137,870","171,100","213,830","212,730","230,480","208,960","177,420","153,890","124,890","104,720","134,770","2,189,900"
2000,2000246,New Zealand,"5,713","13,803","17,909","23,274","20,586","19,789","25,981","30,704","28,826","26,222","26,697","21,228","19,183","16,700","14,904","18,408","329,927"
2000,2000247,Melanesia,"2,340","2,791","2,801","2,829","2,963","4,024","4,975","5,724","5,437","4,771","4,182","3,693","2,761","1,455",904,"1,051","52,701"
2000,2000248,Fiji,411,374,375,438,529,564,570,574,555,489,428,405,326,224,152,187,"6,601"
2000,2000249,New Caledonia,719,"1,115","1,198","1,336","1,308","1,918","2,573","3,093","2,889","2,482","2,191","2,206","1,736",856,568,744,"26,932"
2000,2000250,Papua New Guinea,986,"1,099","1,076",908,854,"1,148","1,402","1,645","1,643","1,519","1,326",919,579,306,141,73,"15,624"
2000,2000251,Solomon Islands,119,114,83,77,185,284,302,257,212,172,159,102,74,40,21,23,"2,224"
2000,2000252,Vanuatu,105,89,69,70,87,110,128,155,138,109,78,61,46,29,22,24,"1,320"
2000,2000253,Micronesia,"2,499","2,815","3,513","3,758","4,943","6,529","7,673","7,970","6,979","5,468","4,378","2,954","2,187","1,409","1,051",802,"64,928"
2000,2000254,Guam,"1,186","1,871","2,366","2,561","3,266","3,656","4,141","4,356","3,456","2,956","2,431","1,766","1,481","1,086",946,755,"38,280"
2000,2000255,Kiribati,91,123,147,132,115,112,104,96,84,52,45,36,18,13,9,11,"1,188"
2000,2000256,Marshall Islands,97,82,59,52,82,118,135,145,120,87,68,53,38,18,7,3,"1,164"
2000,2000257,Micronesia (Fed. States of),104,96,68,68,91,162,222,232,209,174,125,77,47,27,13,6,"1,721"
2000,2000258,Nauru,87,74,81,80,97,114,132,140,124,98,79,62,48,32,18,17,"1,283"
2000,2000259,Northern Mariana Islands,828,439,670,725,979,"1,796","2,259","2,389","2,507","1,753","1,414",839,498,229,53,9,"17,387"
2000,2000260,Palau,106,130,122,140,313,571,680,612,479,348,216,121,57,4,5,1,"3,905"
2000,2000261,Polynesia,"1,975","2,491","2,594","2,730","3,117","3,598","4,112","4,112","3,681","3,015","2,430","1,730","1,342",779,503,478,"38,687"
2000,2000262,American Samoa,457,608,711,979,"1,343","1,489","1,599","1,545","1,265",949,689,490,349,185,132,108,"12,898"
2000,2000263,Cook Islands,188,203,186,170,144,116,106,93,88,68,57,44,32,19,16,22,"1,552"
2000,2000264,French Polynesia,516,877,915,891,"1,092","1,525","1,954","2,035","1,917","1,648","1,403",965,792,478,295,301,"17,604"
2000,2000265,Niue,29,31,31,27,22,20,21,20,18,14,11,8,7,3,2,4,268
2000,2000266,Samoa,440,460,457,375,217,144,140,155,171,155,120,104,74,43,26,20,"3,101"
2000,2000267,Tokelau,18,20,21,17,10,10,10,9,7,6,5,4,3,2,1,1,144
2000,2000268,Tonga,243,199,165,152,160,168,169,158,139,115,97,80,59,38,27,12,"1,981"
2000,2000269,Tuvalu,7,6,6,10,11,10,11,11,12,12,10,5,3,3,1,3,121
2000,2000270,Wallis and Futuna Islands,77,87,102,109,118,116,102,86,64,48,38,30,23,8,3,7,"1,018"
2005,2005001,WORLD,"2,677,876","3,372,534","4,161,286","5,440,966","7,555,518","9,941,882","10,568,003","10,256,641","9,356,980","8,060,118","6,694,416","5,380,523","4,286,919","3,193,225","2,560,356","3,768,854","97,276,738"
2005,2005002,More developed regions,"704,043","1,405,765","2,131,068","3,128,932","4,236,103","5,520,459","5,978,801","6,019,202","5,679,410","5,075,241","4,313,941","3,547,807","2,873,442","2,123,549","1,711,999","2,437,251","56,887,391"
2005,2005003,Less developed regions,"1,973,833","1,966,769","2,030,218","2,312,034","3,319,415","4,421,423","4,589,202","4,237,439","3,677,570","2,984,877","2,380,475","1,832,716","1,413,477","1,069,676","848,357","1,331,603","40,389,347"
2005,2005004,Least developed countries,"383,436","411,901","439,164","453,478","496,798","530,108","498,962","436,702","350,631","270,084","205,958","164,047","125,462","92,254","63,316","67,734","4,990,035"
2005,2005005,"Less developed regions, excluding least developed countries","1,590,671","1,555,356","1,591,632","1,859,296","2,824,021","3,893,836","4,093,150","3,803,764","3,329,985","2,717,486","2,176,593","1,670,429","1,289,333","978,422","785,912","1,265,722","35,425,871"
2005,2005006,High-income countries,"1,141,480","1,781,375","2,326,381","3,101,552","4,515,382","6,478,460","7,077,449","6,824,040","6,079,895","5,158,025","4,185,643","3,297,716","2,634,625","1,986,004","1,602,685","2,305,498","60,496,210"
2005,2005007,Middle-income countries,"1,237,874","1,250,262","1,479,470","1,979,024","2,658,571","3,049,198","3,096,786","3,078,295","2,976,133","2,666,552","2,324,101","1,936,468","1,540,043","1,131,048","906,316","1,403,390","32,713,531"
2005,2005008,Upper-middle-income countries,"554,390","605,252","800,791","1,145,235","1,647,915","1,865,686","1,821,181","1,733,897","1,600,000","1,448,663","1,286,767","1,071,365","871,948","603,237","479,526","685,619","18,221,472"
2005,2005009,Lower-middle-income countries,"683,484","645,010","678,679","833,789","1,010,656","1,183,512","1,275,605","1,344,398","1,376,133","1,217,889","1,037,334","865,103","668,095","527,811","426,790","717,771","14,492,059"
2005,2005010,Low-income countries,"289,584","325,635","334,754","338,455","362,688","392,645","369,701","330,280","280,246","218,701","171,540","136,897","105,444","71,632","48,765","57,528","3,834,495"
2005,2005011,Sub-Saharan Africa,"590,838","572,843","570,743","592,002","671,775","774,378","782,721","719,193","614,188","492,792","386,614","301,888","226,590","158,368","97,697","97,788","7,650,681"
